data_field_name,EndDate,TimeType,Time,GeoJoinID,geo_type_name,Neighborhood,Data_Value,Message
recExerP,12/31/2012,year,2012,304,UHF42,Upper West Side,86.8,
recExerP,12/31/2013,year,2013,208,UHF42,Canarsie - Flatlands,60.8,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2013,year,2013,206,UHF42,Borough Park,62.1,
recExerP,12/31/2013,year,2013,205,UHF42,Sunset Park,63.2,
recExerP,12/31/2013,year,2013,210,UHF42,Coney Island - Sheepshead Bay,64.8,
recExerP,12/31/2013,year,2013,204,UHF42,East New York,66,
recExerP,12/31/2013,year,2013,105,UHF42,Crotona -Tremont,66.8,
recExerP,12/31/2013,year,2013,106,UHF42,High Bridge - Morrisania,66.8,
recExerP,12/31/2013,year,2013,107,UHF42,Hunts Point - Mott Haven,66.8,
recExerP,12/31/2013,year,2013,403,UHF42,Flushing - Clearview,67.7,
recExerP,12/31/2013,year,2013,104,UHF42,Pelham - Throgs Neck,68,
recExerP,12/31/2013,year,2013,301,UHF42,Washington Heights,68,
recExerP,12/31/2013,year,2013,1,Borough,Bronx,70.2,
recExerP,12/31/2013,year,2013,2,Borough,Brooklyn,70.5,
recExerP,12/31/2013,year,2013,203,UHF42,Bedford Stuyvesant - Crown Heights,71.9,
recExerP,12/31/2013,year,2013,103,UHF42,Fordham - Bronx Pk,72.2,
recExerP,12/31/2013,year,2013,209,UHF42,Bensonhurst - Bay Ridge,72.3,
recExerP,12/31/2013,year,2013,402,UHF42,West Queens,74.1,
recExerP,12/31/2013,year,2013,1,Citywide,New York City,74.3,
recExerP,12/31/2013,year,2013,4,Borough,Queens,74.8,
recExerP,12/31/2013,year,2013,407,UHF42,Southwest Queens,75.1,
recExerP,12/31/2013,year,2013,408,UHF42,Jamaica,75.2,
recExerP,12/31/2013,year,2013,406,UHF42,Fresh Meadows,75.4,
recExerP,12/31/2013,year,2013,404,UHF42,Bayside - Little Neck,75.4,
recExerP,12/31/2013,year,2013,211,UHF42,Williamsburg - Bushwick,75.4,
recExerP,12/31/2013,year,2013,405,UHF42,Ridgewood - Forest Hills,76.4,
recExerP,12/31/2013,year,2013,501,UHF42,Port Richmond,76.4,
recExerP,12/31/2013,year,2013,502,UHF42,Stapleton - St. George,76.4,
recExerP,12/31/2013,year,2013,302,UHF42,Central Harlem - Morningside Heights,76.7,
recExerP,12/31/2013,year,2013,102,UHF42,Northeast Bronx,76.9,
recExerP,12/31/2013,year,2013,410,UHF42,Rockaways,77.1,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2013,year,2013,201,UHF42,Greenpoint,77.2,
recExerP,12/31/2013,year,2013,303,UHF42,East Harlem,77.4,
recExerP,12/31/2013,year,2013,5,Borough,Staten Island,78.2,
recExerP,12/31/2013,year,2013,409,UHF42,Southeast Queens,79,
recExerP,12/31/2013,year,2013,503,UHF42,Willowbrook,79.3,
recExerP,12/31/2013,year,2013,504,UHF42,South Beach - Tottenville,79.3,
recExerP,12/31/2013,year,2013,401,UHF42,Long Island City - Astoria,80.5,
recExerP,12/31/2013,year,2013,101,UHF42,Kingsbridge - Riverdale,80.8,
recExerP,12/31/2013,year,2013,3,Borough,Manhattan,81,
recExerP,12/31/2013,year,2013,207,UHF42,East Flatbush - Flatbush,81.1,
recExerP,12/31/2013,year,2013,309,UHF42,Union Square - Lower East Side,81.7,
recExerP,12/31/2013,year,2013,310,UHF42,Lower Manhattan,81.7,
recExerP,12/31/2013,year,2013,202,UHF42,Downtown - Heights - Slope,82.1,
recExerP,12/31/2013,year,2013,305,UHF42,Upper East Side,85,
recExerP,12/31/2013,year,2013,307,UHF42,Gramercy Park - Murray Hill,85,
recExerP,12/31/2013,year,2013,308,UHF42,Greenwich Village - SoHo,87.1,
recExerP,12/31/2013,year,2013,306,UHF42,Chelsea - Clinton,87.1,
recExerP,12/31/2013,year,2013,304,UHF42,Upper West Side,88.2,
recExerP,12/31/2014,year,2014,210,UHF42,Coney Island - Sheepshead Bay,60.2,
recExerP,12/31/2014,year,2014,403,UHF42,Flushing - Clearview,61,
recExerP,12/31/2014,year,2014,404,UHF42,Bayside - Little Neck,66.6,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2014,year,2014,406,UHF42,Fresh Meadows,66.6,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2014,year,2014,205,UHF42,Sunset Park,68.4,
recExerP,12/31/2014,year,2014,208,UHF42,Canarsie - Flatlands,70.2,
recExerP,12/31/2014,year,2014,206,UHF42,Borough Park,70.3,
recExerP,12/31/2014,year,2014,103,UHF42,Fordham - Bronx Pk,70.8,
recExerP,12/31/2014,year,2014,405,UHF42,Ridgewood - Forest Hills,71.8,
recExerP,12/31/2014,year,2014,209,UHF42,Bensonhurst - Bay Ridge,72.2,
recExerP,12/31/2014,year,2014,105,UHF42,Crotona -Tremont,72.8,
recExerP,12/31/2014,year,2014,106,UHF42,High Bridge - Morrisania,72.8,
recExerP,12/31/2014,year,2014,107,UHF42,Hunts Point - Mott Haven,72.8,
recExerP,12/31/2014,year,2014,303,UHF42,East Harlem,73,
recExerP,12/31/2014,year,2014,4,Borough,Queens,73.6,
recExerP,12/31/2014,year,2014,2,Borough,Brooklyn,73.7,
recExerP,12/31/2014,year,2014,407,UHF42,Southwest Queens,74.4,
recExerP,12/31/2014,year,2014,410,UHF42,Rockaways,74.4,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2014,year,2014,204,UHF42,East New York,75.1,
recExerP,12/31/2014,year,2014,501,UHF42,Port Richmond,75.3,
recExerP,12/31/2014,year,2014,502,UHF42,Stapleton - St. George,75.3,
recExerP,12/31/2014,year,2014,1,Borough,Bronx,75.4,
recExerP,12/31/2014,year,2014,203,UHF42,Bedford Stuyvesant - Crown Heights,75.5,
recExerP,12/31/2014,year,2014,402,UHF42,West Queens,75.8,
recExerP,12/31/2014,year,2014,1,Citywide,New York City,76,
recExerP,12/31/2014,year,2014,5,Borough,Staten Island,76.8,
recExerP,12/31/2014,year,2014,102,UHF42,Northeast Bronx,77.2,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2014,year,2014,309,UHF42,Union Square - Lower East Side,77.6,
recExerP,12/31/2014,year,2014,310,UHF42,Lower Manhattan,77.6,
recExerP,12/31/2014,year,2014,503,UHF42,Willowbrook,77.8,
recExerP,12/31/2014,year,2014,504,UHF42,South Beach - Tottenville,77.8,
recExerP,12/31/2014,year,2014,408,UHF42,Jamaica,77.9,
recExerP,12/31/2014,year,2014,211,UHF42,Williamsburg - Bushwick,77.9,
recExerP,12/31/2014,year,2014,301,UHF42,Washington Heights,78,
recExerP,12/31/2014,year,2014,101,UHF42,Kingsbridge - Riverdale,78.5,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2014,year,2014,409,UHF42,Southeast Queens,79,
recExerP,12/31/2014,year,2014,201,UHF42,Greenpoint,80.7,
recExerP,12/31/2014,year,2014,401,UHF42,Long Island City - Astoria,81.4,
recExerP,12/31/2014,year,2014,207,UHF42,East Flatbush - Flatbush,81.5,
recExerP,12/31/2014,year,2014,3,Borough,Manhattan,82.8,
recExerP,12/31/2014,year,2014,104,UHF42,Pelham - Throgs Neck,82.9,
recExerP,12/31/2014,year,2014,306,UHF42,Chelsea - Clinton,83.6,
recExerP,12/31/2014,year,2014,308,UHF42,Greenwich Village - SoHo,83.6,
recExerP,12/31/2014,year,2014,302,UHF42,Central Harlem - Morningside Heights,84.8,
recExerP,12/31/2014,year,2014,202,UHF42,Downtown - Heights - Slope,86.6,
recExerP,12/31/2014,year,2014,304,UHF42,Upper West Side,87.7,
recExerP,12/31/2014,year,2014,305,UHF42,Upper East Side,88.7,
recExerP,12/31/2014,year,2014,307,UHF42,Gramercy Park - Murray Hill,88.7,
recExerP,12/31/2015,year,2015,303,UHF42,East Harlem,65.3,
recExerP,12/31/2015,year,2015,205,UHF42,Sunset Park,66.7,
recExerP,12/31/2015,year,2015,210,UHF42,Coney Island - Sheepshead Bay,66.9,
recExerP,12/31/2015,year,2015,407,UHF42,Southwest Queens,66.9,
recExerP,12/31/2015,year,2015,408,UHF42,Jamaica,67.4,
recExerP,12/31/2015,year,2015,403,UHF42,Flushing - Clearview,68.1,
recExerP,12/31/2015,year,2015,405,UHF42,Ridgewood - Forest Hills,69.8,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2015,year,2015,105,UHF42,Crotona -Tremont,70.2,
recExerP,12/31/2015,year,2015,206,UHF42,Borough Park,70.3,
recExerP,12/31/2015,year,2015,406,UHF42,Fresh Meadows,70.4,
recExerP,12/31/2015,year,2015,410,UHF42,Rockaways,70.5,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2015,year,2015,211,UHF42,Williamsburg - Bushwick,70.8,
recExerP,12/31/2015,year,2015,107,UHF42,Hunts Point - Mott Haven,70.8,
recExerP,12/31/2015,year,2015,501,UHF42,Port Richmond,71.4,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2015,year,2015,4,Borough,Queens,71.6,
recExerP,12/31/2015,year,2015,102,UHF42,Northeast Bronx,71.9,
recExerP,12/31/2015,year,2015,106,UHF42,High Bridge - Morrisania,72.1,
recExerP,12/31/2015,year,2015,2,Borough,Brooklyn,72.2,
recExerP,12/31/2015,year,2015,209,UHF42,Bensonhurst - Bay Ridge,72.4,
recExerP,12/31/2015,year,2015,207,UHF42,East Flatbush - Flatbush,72.7,
recExerP,12/31/2015,year,2015,204,UHF42,East New York,72.8,
recExerP,12/31/2015,year,2015,203,UHF42,Bedford Stuyvesant - Crown Heights,73,
recExerP,12/31/2015,year,2015,1,Borough,Bronx,73.1,
recExerP,12/31/2015,year,2015,402,UHF42,West Queens,73.4,
recExerP,12/31/2015,year,2015,409,UHF42,Southeast Queens,73.5,
recExerP,12/31/2015,year,2015,302,UHF42,Central Harlem - Morningside Heights,73.8,
recExerP,12/31/2015,year,2015,103,UHF42,Fordham - Bronx Pk,73.9,
recExerP,12/31/2015,year,2015,104,UHF42,Pelham - Throgs Neck,74,
recExerP,12/31/2015,year,2015,1,Citywide,New York City,74.6,
recExerP,12/31/2015,year,2015,503,UHF42,Willowbrook,75.8,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2015,year,2015,208,UHF42,Canarsie - Flatlands,76,
recExerP,12/31/2015,year,2015,301,UHF42,Washington Heights,76.7,
recExerP,12/31/2015,year,2015,5,Borough,Staten Island,78.9,
recExerP,12/31/2015,year,2015,309,UHF42,Union Square - Lower East Side,79,
recExerP,12/31/2015,year,2015,404,UHF42,Bayside - Little Neck,79.6,
recExerP,12/31/2015,year,2015,504,UHF42,South Beach - Tottenville,80.1,
recExerP,12/31/2015,year,2015,201,UHF42,Greenpoint,80.4,
recExerP,12/31/2015,year,2015,401,UHF42,Long Island City - Astoria,80.9,
recExerP,12/31/2015,year,2015,202,UHF42,Downtown - Heights - Slope,81.1,
recExerP,12/31/2015,year,2015,307,UHF42,Gramercy Park - Murray Hill,82.1,
recExerP,12/31/2015,year,2015,3,Borough,Manhattan,82.1,
recExerP,12/31/2015,year,2015,101,UHF42,Kingsbridge - Riverdale,82.4,
recExerP,12/31/2015,year,2015,502,UHF42,Stapleton - St. George,83,
recExerP,12/31/2015,year,2015,306,UHF42,Chelsea - Clinton,83.1,
recExerP,12/31/2015,year,2015,310,UHF42,Lower Manhattan,84.8,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2015,year,2015,308,UHF42,Greenwich Village - SoHo,89.5,
recExerP,12/31/2015,year,2015,305,UHF42,Upper East Side,89.5,
recExerP,12/31/2015,year,2015,304,UHF42,Upper West Side,91.4,
recExerP,12/31/2016,year,2016,106,UHF42,High Bridge - Morrisania,55.7,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,409,UHF42,Southeast Queens,57.8,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,205,UHF42,Sunset Park,62,
recExerP,12/31/2016,year,2016,107,UHF42,Hunts Point - Mott Haven,63,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,501,UHF42,Port Richmond,63.2,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,402,UHF42,West Queens,63.5,
recExerP,12/31/2016,year,2016,102,UHF42,Northeast Bronx,64.2,
recExerP,12/31/2016,year,2016,105,UHF42,Crotona -Tremont,64.6,
recExerP,12/31/2016,year,2016,209,UHF42,Bensonhurst - Bay Ridge,65,
recExerP,12/31/2016,year,2016,502,UHF42,Stapleton - St. George,65.3,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,406,UHF42,Fresh Meadows,65.8,
recExerP,12/31/2016,year,2016,206,UHF42,Borough Park,66.6,
recExerP,12/31/2016,year,2016,204,UHF42,East New York,66.7,
recExerP,12/31/2016,year,2016,1,Borough,Bronx,67.1,
recExerP,12/31/2016,year,2016,201,UHF42,Greenpoint,67.4,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,210,UHF42,Coney Island - Sheepshead Bay,67.6,
recExerP,12/31/2016,year,2016,302,UHF42,Central Harlem - Morningside Heights,67.9,
recExerP,12/31/2016,year,2016,4,Borough,Queens,68.4,
recExerP,12/31/2016,year,2016,303,UHF42,East Harlem,69.3,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,407,UHF42,Southwest Queens,69.5,
recExerP,12/31/2016,year,2016,403,UHF42,Flushing - Clearview,69.7,
recExerP,12/31/2016,year,2016,408,UHF42,Jamaica,71.3,
recExerP,12/31/2016,year,2016,5,Borough,Staten Island,71.4,
recExerP,12/31/2016,year,2016,2,Borough,Brooklyn,71.4,
recExerP,12/31/2016,year,2016,1,Citywide,New York City,71.7,
recExerP,12/31/2016,year,2016,504,UHF42,South Beach - Tottenville,72.4,
recExerP,12/31/2016,year,2016,211,UHF42,Williamsburg - Bushwick,72.5,
recExerP,12/31/2016,year,2016,104,UHF42,Pelham - Throgs Neck,72.6,
recExerP,12/31/2016,year,2016,405,UHF42,Ridgewood - Forest Hills,72.8,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,410,UHF42,Rockaways,73,
recExerP,12/31/2016,year,2016,101,UHF42,Kingsbridge - Riverdale,73.2,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,203,UHF42,Bedford Stuyvesant - Crown Heights,73.4,
recExerP,12/31/2016,year,2016,207,UHF42,East Flatbush - Flatbush,73.7,
recExerP,12/31/2016,year,2016,103,UHF42,Fordham - Bronx Pk,74.1,
recExerP,12/31/2016,year,2016,404,UHF42,Bayside - Little Neck,76,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2016,year,2016,309,UHF42,Union Square - Lower East Side,76.5,
recExerP,12/31/2016,year,2016,301,UHF42,Washington Heights,77,
recExerP,12/31/2016,year,2016,304,UHF42,Upper West Side,78.6,
recExerP,12/31/2016,year,2016,401,UHF42,Long Island City - Astoria,78.7,
recExerP,12/31/2016,year,2016,208,UHF42,Canarsie - Flatlands,80,
recExerP,12/31/2016,year,2016,3,Borough,Manhattan,80.3,
recExerP,12/31/2016,year,2016,306,UHF42,Chelsea - Clinton,82.2,
recExerP,12/31/2016,year,2016,503,UHF42,Willowbrook,84,
recExerP,12/31/2016,year,2016,202,UHF42,Downtown - Heights - Slope,85,
recExerP,12/31/2016,year,2016,305,UHF42,Upper East Side,85.8,
recExerP,12/31/2016,year,2016,308,UHF42,Greenwich Village - SoHo,88.9,
recExerP,12/31/2016,year,2016,307,UHF42,Gramercy Park - Murray Hill,90.9,
recExerP,12/31/2016,year,2016,310,UHF42,Lower Manhattan,96.6,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2017,year,2017,102,UHF42,Northeast Bronx,63,
recExerP,12/31/2017,year,2017,205,UHF42,Sunset Park,64,
recExerP,12/31/2017,year,2017,106,UHF42,High Bridge - Morrisania,64.6,
recExerP,12/31/2017,year,2017,206,UHF42,Borough Park,65.2,
recExerP,12/31/2017,year,2017,107,UHF42,Hunts Point - Mott Haven,65.4,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2017,year,2017,210,UHF42,Coney Island - Sheepshead Bay,67.6,
recExerP,12/31/2017,year,2017,208,UHF42,Canarsie - Flatlands,69,
recExerP,12/31/2017,year,2017,209,UHF42,Bensonhurst - Bay Ridge,69.5,
recExerP,12/31/2017,year,2017,1,Borough,Bronx,70,
recExerP,12/31/2017,year,2017,407,UHF42,Southwest Queens,70.5,
recExerP,12/31/2017,year,2017,405,UHF42,Ridgewood - Forest Hills,70.6,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2017,year,2017,504,UHF42,South Beach - Tottenville,70.9,
recExerP,12/31/2017,year,2017,103,UHF42,Fordham - Bronx Pk,70.9,
recExerP,12/31/2017,year,2017,501,UHF42,Port Richmond,71,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2017,year,2017,502,UHF42,Stapleton - St. George,71.2,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2017,year,2017,203,UHF42,Bedford Stuyvesant - Crown Heights,71.4,
recExerP,12/31/2017,year,2017,402,UHF42,West Queens,71.4,
recExerP,12/31/2017,year,2017,408,UHF42,Jamaica,71.4,
recExerP,12/31/2017,year,2017,2,Borough,Brooklyn,71.8,
recExerP,12/31/2017,year,2017,5,Borough,Staten Island,71.8,
recExerP,12/31/2017,year,2017,406,UHF42,Fresh Meadows,72.6,
recExerP,12/31/2017,year,2017,204,UHF42,East New York,73.1,
recExerP,12/31/2017,year,2017,302,UHF42,Central Harlem - Morningside Heights,73.2,
recExerP,12/31/2017,year,2017,104,UHF42,Pelham - Throgs Neck,73.8,
recExerP,12/31/2017,year,2017,105,UHF42,Crotona -Tremont,73.8,
recExerP,12/31/2017,year,2017,4,Borough,Queens,74,
recExerP,12/31/2017,year,2017,201,UHF42,Greenpoint,74,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2017,year,2017,503,UHF42,Willowbrook,74.4,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2017,year,2017,1,Citywide,New York City,74.5,
recExerP,12/31/2017,year,2017,410,UHF42,Rockaways,74.5,
recExerP,12/31/2017,year,2017,301,UHF42,Washington Heights,75.2,
recExerP,12/31/2017,year,2017,211,UHF42,Williamsburg - Bushwick,75.6,
recExerP,12/31/2017,year,2017,403,UHF42,Flushing - Clearview,75.9,
recExerP,12/31/2017,year,2017,404,UHF42,Bayside - Little Neck,76.2,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2017,year,2017,101,UHF42,Kingsbridge - Riverdale,76.9,
recExerP,12/31/2017,year,2017,207,UHF42,East Flatbush - Flatbush,77.5,
recExerP,12/31/2017,year,2017,401,UHF42,Long Island City - Astoria,78.9,
recExerP,12/31/2017,year,2017,303,UHF42,East Harlem,80.8,
recExerP,12/31/2017,year,2017,307,UHF42,Gramercy Park - Murray Hill,81.1,
recExerP,12/31/2017,year,2017,310,UHF42,Lower Manhattan,82,Estimate is based on small numbers so should be interpreted with caution.
recExerP,12/31/2017,year,2017,202,UHF42,Downtown - Heights - Slope,82.6,
recExerP,12/31/2017,year,2017,3,Borough,Manhattan,83.5,
recExerP,12/31/2017,year,2017,409,UHF42,Southeast Queens,84.9,
recExerP,12/31/2017,year,2017,308,UHF42,Greenwich Village - SoHo,85.8,
recExerP,12/31/2017,year,2017,309,UHF42,Union Square - Lower East Side,85.9,
recExerP,12/31/2017,year,2017,306,UHF42,Chelsea - Clinton,86.1,
recExerP,12/31/2017,year,2017,305,UHF42,Upper East Side,90.8,
recExerP,12/31/2017,year,2017,304,UHF42,Upper West Side,91.4,
sidwalkP,12/31/2014,year,2014,503,UHF42,Willowbrook,2.7,
sidwalkP,12/31/2014,year,2014,504,UHF42,South Beach - Tottenville,3.5,
sidwalkP,12/31/2014,year,2014,5,Borough,Staten Island,3.5,
sidwalkP,12/31/2014,year,2014,101,UHF42,Kingsbridge - Riverdale,3.5,
sidwalkP,12/31/2014,year,2014,410,UHF42,Rockaways,3.7,
sidwalkP,12/31/2014,year,2014,502,UHF42,Stapleton - St. George,4.1,
sidwalkP,12/31/2014,year,2014,501,UHF42,Port Richmond,4.5,
sidwalkP,12/31/2014,year,2014,208,UHF42,Canarsie - Flatlands,4.6,
sidwalkP,12/31/2014,year,2014,104,UHF42,Pelham - Throgs Neck,4.9,
sidwalkP,12/31/2014,year,2014,406,UHF42,Fresh Meadows,6,
sidwalkP,12/31/2014,year,2014,205,UHF42,Sunset Park,6.1,
sidwalkP,12/31/2014,year,2014,1,Borough,Bronx,6.2,
sidwalkP,12/31/2014,year,2014,404,UHF42,Bayside - Little Neck,6.2,
sidwalkP,12/31/2014,year,2014,405,UHF42,Ridgewood - Forest Hills,6.6,
sidwalkP,12/31/2014,year,2014,1,Citywide,New York City,6.6,
sidwalkP,12/31/2014,year,2014,403,UHF42,Flushing - Clearview,6.8,
sidwalkP,12/31/2014,year,2014,107,UHF42,Hunts Point - Mott Haven,6.8,
sidwalkP,12/31/2014,year,2014,102,UHF42,Northeast Bronx,6.9,
sidwalkP,12/31/2014,year,2014,303,UHF42,East Harlem,7,
sidwalkP,12/31/2014,year,2014,4,Borough,Queens,7,
sidwalkP,12/31/2014,year,2014,103,UHF42,Fordham - Bronx Pk,7.1,
sidwalkP,12/31/2014,year,2014,209,UHF42,Bensonhurst - Bay Ridge,7.4,
sidwalkP,12/31/2014,year,2014,210,UHF42,Coney Island - Sheepshead Bay,7.4,
sidwalkP,12/31/2014,year,2014,409,UHF42,Southeast Queens,7.6,
sidwalkP,12/31/2014,year,2014,408,UHF42,Jamaica,7.7,
sidwalkP,12/31/2014,year,2014,402,UHF42,West Queens,7.8,
sidwalkP,12/31/2014,year,2014,2,Borough,Brooklyn,7.8,
sidwalkP,12/31/2014,year,2014,407,UHF42,Southwest Queens,8,
sidwalkP,12/31/2014,year,2014,207,UHF42,East Flatbush - Flatbush,8.1,
sidwalkP,12/31/2014,year,2014,204,UHF42,East New York,8.2,
sidwalkP,12/31/2014,year,2014,105,UHF42,Crotona -Tremont,8.6,
sidwalkP,12/31/2014,year,2014,202,UHF42,Downtown - Heights - Slope,8.8,
sidwalkP,12/31/2014,year,2014,301,UHF42,Washington Heights,8.9,
sidwalkP,12/31/2014,year,2014,401,UHF42,Long Island City - Astoria,9.1,
sidwalkP,12/31/2014,year,2014,201,UHF42,Greenpoint,9.3,
sidwalkP,12/31/2014,year,2014,206,UHF42,Borough Park,9.5,
sidwalkP,12/31/2014,year,2014,309,UHF42,Union Square - Lower East Side,9.6,
sidwalkP,12/31/2014,year,2014,106,UHF42,High Bridge - Morrisania,9.7,
sidwalkP,12/31/2014,year,2014,3,Borough,Manhattan,9.9,
sidwalkP,12/31/2014,year,2014,310,UHF42,Lower Manhattan,10,
sidwalkP,12/31/2014,year,2014,304,UHF42,Upper West Side,10.1,
sidwalkP,12/31/2014,year,2014,203,UHF42,Bedford Stuyvesant - Crown Heights,10.5,
sidwalkP,12/31/2014,year,2014,305,UHF42,Upper East Side,10.7,
sidwalkP,12/31/2014,year,2014,211,UHF42,Williamsburg - Bushwick,10.8,
sidwalkP,12/31/2014,year,2014,302,UHF42,Central Harlem - Morningside Heights,11,
sidwalkP,12/31/2014,year,2014,307,UHF42,Gramercy Park - Murray Hill,11,
sidwalkP,12/31/2014,year,2014,306,UHF42,Chelsea - Clinton,11.1,
sidwalkP,12/31/2014,year,2014,308,UHF42,Greenwich Village - SoHo,11.3,
subDistP,12/31/2018,year,2018,503,UHF42,Willowbrook,0,
subDistP,12/31/2018,year,2018,409,UHF42,Southeast Queens,0,
subDistP,12/31/2018,year,2018,501,UHF42,Port Richmond,0,
subDistP,12/31/2018,year,2018,404,UHF42,Bayside - Little Neck,0,
subDistP,12/31/2018,year,2018,406,UHF42,Fresh Meadows,0,
subDistP,12/31/2018,year,2018,403,UHF42,Flushing - Clearview,4,
subDistP,12/31/2018,year,2018,208,UHF42,Canarsie - Flatlands,5,
subDistP,12/31/2018,year,2018,5,Borough,Staten Island,9,
subDistP,12/31/2018,year,2018,502,UHF42,Stapleton - St. George,12,
subDistP,12/31/2018,year,2018,504,UHF42,South Beach - Tottenville,15,
subDistP,12/31/2018,year,2018,408,UHF42,Jamaica,23,
